Id,Nro víctimas,Año,Mes,Día,Hora estandar,Tipo de calle,Cruce,Lugar del hecho,Comuna,Pos x,Pos y,Participantes,Víctima,Acusado,Hora,Rol,Sexo,Edad,FECHA_FALLECIMIENTO,BARRIOS,AREA
2017-0042,1,2017,Abril,Lunes,9,GRAL PAZ,NO,"LUGONES, LEOPOLDO AV.",14,0.0,0.0,MOTO-CARGAS,MOTO,CARGAS,9,CONDUCTOR,MASCULINO,0,4/10/2017,PALERMO,15845871.2876
2017-0045,1,2017,Abril,Viernes,6,CALLE,NO,NOGOYA 5940,10,-58.52449285,-34.62454175,MOTO-OBJETO FIJO,MOTO,MOTO,6,CONDUCTOR,MASCULINO,21,4/14/2017,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2017-0047,1,2017,Abril,Domingo,6,AVENIDA,SI,ARGENTINA AV. y CORVALAN,8,-58.46713742,-34.6719879,MOTO-AUTO,MOTO,AUTO,6,CONDUCTOR,MASCULINO,37,4/23/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0049,1,2017,Abril,Jueves,18,AVENIDA,SI,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.",8,-58.43850413,-34.65554754,PEATON-PASAJEROS,PEATON,PASAJEROS,18,PEATON,MASCULINO,22,4/27/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0051,1,2017,Mayo,Lunes,3,AUTOPISTA,NO,AU DELLEPIANE 2400,7,0.0,0.0,AUTO-AUTO,AUTO,AUTO,3,CONDUCTOR,MASCULINO,33,5/1/2017,FLORES - PARQUE CHACABUCO,12422900.8308
2017-0052,1,2017,Mayo,Viernes,3,GRAL PAZ,SI,"PAZ, GRAL. AV. y GOLETA SANTA CRUZ",8,-58.49413799,-34.68095739,PEATON-CARGAS,PEATON,CARGAS,3,PEATON,FEMENINO,47,5/5/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0053,1,2017,Mayo,Viernes,20,CALLE,SI,VIEYTES y VILLARINO,4,-58.37547846,-34.65326075,MOTO-CARGAS,MOTO,CARGAS,20,CONDUCTOR,MASCULINO,28,5/5/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0054,1,2017,Mayo,Domingo,21,AVENIDA,SI,"DE LOS CONSTITUYENTES AV. y MORAN, PEDRO",15,-58.48680218,-34.58689719,MOTO-AUTO,MOTO,AUTO,21,PASAJERO_ACOMPAÑANTE,FEMENINO,20,5/7/2017,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2017-0055,1,2017,Mayo,Martes,8,AVENIDA,NO,DE LOS CONSTITUYENTES AV. 4900,12,-58.49563989,-34.57962262,AUTO-AUTO,AUTO,AUTO,8,CONDUCTOR,MASCULINO,32,5/9/2017,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2017-0058,1,2017,Mayo,Martes,23,AVENIDA,SI,CORDOBA AV. y LIBERTAD,1,-58.38403232,-34.5991594,PEATON-MOTO,PEATON,MOTO,23,PEATON,MASCULINO,80,5/9/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0059,1,2017,Mayo,Jueves,9,CALLE,SI,BRASIL y LIMA,1,-58.38223382,-34.62693865,PEATON-PASAJEROS,PEATON,PASAJEROS,9,PEATON,FEMENINO,39,5/11/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0060,1,2017,Mayo,Sábado,7,AVENIDA,SI,"ESCALADA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.45966521,-34.67323292,MOTO-OBJETO FIJO,MOTO,MOTO,7,PASAJERO_ACOMPAÑANTE,MASCULINO,30,5/13/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0061,1,2017,Mayo,Lunes,13,AVENIDA,SI,PARAGUAY y CALLAO AV.,2,-58.39303911,-34.59871111,PEATON-MOTO,PEATON,MOTO,13,PEATON,MASCULINO,47,5/16/2017,RECOLETA,6317264.56099
2017-0062,1,2017,Mayo,Lunes,16,AVENIDA,SI,"JUSTO, JUAN B. AV. y SAN BLAS",10,-58.51262106,-34.63395999,MOTO-CARGAS,MOTO,CARGAS,16,CONDUCTOR,MASCULINO,35,5/15/2017,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2017-0063,1,2017,Mayo,Miércoles,10,AVENIDA,SI,CHILE y 9 DE JULIO AV.,1,-58.38118367,-34.61646839,PEATON-PASAJEROS,PEATON,PASAJEROS,10,PEATON,FEMENINO,79,5/17/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0064,1,2017,Mayo,Sábado,5,CALLE,SI,"MAIPU y PERON, JUAN DOMINGO, TTE. GENERAL",1,-58.37653284,-34.60582475,CARGAS-AUTO,CARGAS,AUTO,5,PASAJERO_ACOMPAÑANTE,MASCULINO,61,5/20/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0065,1,2017,Mayo,Lunes,16,AVENIDA,SI,SUAREZ AV. y HERRERA,4,-58.37709334,-34.64035082,BICICLETA-CARGAS,BICICLETA,CARGAS,16,CICLISTA,MASCULINO,21,5/22/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0066,1,2017,Mayo,Lunes,18,AVENIDA,SI,SAN MARTIN AV. y FRAGATA PRES. SARMIENTO,15,-58.46002142,-34.60409469,PEATON-PASAJEROS,PEATON,PASAJEROS,18,PEATON,MASCULINO,10,5/22/2017,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2017-0067,1,2017,Mayo,Martes,2,AVENIDA,SI,"DIRECTORIO AV. y MORENO, JOSE MARIA AV.",6,-58.4338197,-34.62801894,MOTO-CARGAS,MOTO,CARGAS,2,CONDUCTOR,MASCULINO,21,5/23/2017,CABALLITO,6851028.91357
2017-0068,1,2017,Mayo,Sábado,19,AVENIDA,NO,"RABANAL, FRANCISCO, INTENDENTE AV. 2950",8,-58.43580656,-34.66437532,MOTO-OBJETO FIJO,MOTO,MOTO,19,CONDUCTOR,MASCULINO,32,5/27/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0069,1,2017,Mayo,Miércoles,14,GRAL PAZ,SI,"PAZ, GRAL. AV. y SCHMIDL, ULRICO",9,-58.52173071,-34.65997463,MOTO-SD,MOTO,SD,14,CONDUCTOR,MASCULINO,39,5/29/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0070,1,2017,Mayo,Martes,13,CALLE,NO,NUEVA YORK 3696,11,-58.50791763,-34.59804273,PEATON-AUTO,PEATON,AUTO,13,PEATON,MASCULINO,80,5/31/2017,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2017-0072,1,2017,Junio,Sábado,23,AVENIDA,SI,DE LOS CONSTITUYENTES AV. y VALLEJOS,12,-58.49175088,-34.58226957,AUTO-AUTO,AUTO,AUTO,23,CONDUCTOR,MASCULINO,25,6/3/2017,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2017-0073,1,2017,Junio,Domingo,9,AVENIDA,SI,CORRIENTES AV. y ECUADOR,3,-58.40781467,-34.60425669,MOTO-AUTO,MOTO,AUTO,9,CONDUCTOR,MASCULINO,19,6/4/2017,BALVANERA - SAN CRISTOBAL,6385991.39578
2017-0074,1,2017,Junio,Domingo,12,CALLE,NO,CASCO 133,9,-58.52567073,-34.63787791,SD-SD,MOTO,SD,12,CONDUCTOR,MASCULINO,70,6/4/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0075,1,2017,Junio,Lunes,22,AVENIDA,SI,DE MAYO AV. y 9 DE JULIO AV.,1,-58.381542,-34.60906385,PEATON-MOTO,PEATON,MOTO,22,PEATON,MASCULINO,55,6/12/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0076,1,2017,Junio,Martes,14,AVENIDA,SI,"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.5780581,PEATON-CARGAS,PEATON,CARGAS,14,PEATON,FEMENINO,30,6/13/2017,RECOLETA,6317264.56099
2017-0077,1,2017,Junio,Sábado,23,CALLE,NO,FRAY JUSTO SANTAMARIA DE ORO 1930,14,-58.42934104,-34.58451712,MOTO-CARGAS,MOTO,CARGAS,23,CONDUCTOR,FEMENINO,60,6/18/2017,PALERMO,15845871.2876
2017-0079,1,2017,Junio,Lunes,16,CALLE,SI,MEXICO y DEAN FUNES,3,-58.40657493,-34.61781124,MOTO-CARGAS,MOTO,CARGAS,16,CONDUCTOR,MASCULINO,33,6/19/2017,BALVANERA - SAN CRISTOBAL,6385991.39578
2017-0080,1,2017,Junio,Jueves,10,AVENIDA,SI,"ALBERDI, JUAN BAUTISTA AV. y ESCALADA AV.",9,-58.49525314,-34.64487785,PEATON-CARGAS,PEATON,CARGAS,10,PEATON,FEMENINO,95,6/22/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0082,1,2017,Junio,Domingo,22,AVENIDA,SI,ENTRE RIOS AV. y BRASIL,4,-58.39092851,-34.62932696,PEATON-AUTO,PEATON,AUTO,22,PEATON,MASCULINO,36,6/25/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0083,1,2017,Julio,Martes,0,AVENIDA,SI,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,MOTO-CARGAS,MOTO,CARGAS,0,CONDUCTOR,MASCULINO,37,7/4/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0084,1,2017,Julio,Miércoles,12,AVENIDA,SI,DEL LIBERTADOR AV. y RODRIGUEZ PEÑA,2,-58.38502878,-34.58703485,PEATON-PASAJEROS,PEATON,PASAJEROS,12,PEATON,FEMENINO,73,7/5/2017,RECOLETA,6317264.56099
2017-0085,1,2017,Julio,Viernes,14,AVENIDA,SI,"TACUARI y GARCIA, MARTIN AV.",4,-58.37261143,-34.63150425,PEATON-PASAJEROS,PEATON,PASAJEROS,14,PEATON,MASCULINO,84,7/7/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0086,1,2017,Julio,Domingo,7,AVENIDA,SI,RIVADAVIA AV. y MURGUIONDO,9,-58.51876802,-34.63905965,PEATON-MOTO,PEATON,MOTO,7,PEATON,FEMENINO,30,7/9/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0087,1,2017,Julio,Lunes,10,CALLE,NO,24 DE NOVIEMBRE 390,3,-58.41095567,-34.61516101,PEATON-AUTO,PEATON,AUTO,10,PEATON,FEMENINO,73,7/10/2017,BALVANERA - SAN CRISTOBAL,6385991.39578
2017-0088,1,2017,Julio,Lunes,22,AVENIDA,SI,PASEO COLON AV. y BRASIL AV.,1,-58.36797542,-34.62519403,PEATON-PASAJEROS,PEATON,PASAJEROS,22,PEATON,MASCULINO,43,7/10/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0089,1,2017,Julio,Jueves,12,CALLE,NO,"LEGUIZAMON, MARTINIANO 901",9,-58.51514709,-34.64787051,SD-AUTO,MOTO,AUTO,12,CONDUCTOR,MASCULINO,23,SD,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0090,1,2017,Julio,Sábado,5,GRAL PAZ,SI,"CHIVILCOY AV. y PAZ, GRAL. AV.",11,-58.51925642,-34.59171721,PEATON-AUTO,PEATON,AUTO,5,PEATON,MASCULINO,22,7/15/2017,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2017-0091,1,2017,Julio,Sábado,13,GRAL PAZ,SI,"SUPERI y PAZ, GRAL. AV.",12,-58.48671535,-34.54321216,MOTO-SD,MOTO,SD,13,CONDUCTOR,MASCULINO,58,7/15/2017,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2017-0092,1,2017,Julio,Lunes,22,AUTOPISTA,SI,AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019,PEATON-AUTO,PEATON,AUTO,22,PEATON,MASCULINO,66,7/24/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0093,1,2017,Julio,Martes,16,AUTOPISTA,SI,"LUGONES, LEOPOLDO AV. y PUENTE DISTRIBUIDOR SCALABRINI ORTIZ",13,-58.43633522,-34.54966288,PEATON-AUTO,PEATON,AUTO,16,PEATON,MASCULINO,0,7/25/2017,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2017-0094,1,2017,Julio,Jueves,8,CALLE,NO,"HUGO, VICTOR 2639",10,-58.52640838,-34.61765855,BICICLETA-CARGAS,BICICLETA,CARGAS,8,CICLISTA,FEMENINO,56,7/27/2017,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2017-0095,1,2017,Agosto,Domingo,8,AVENIDA,SI,"CORDOBA AV. y SALGUERO, JERONIMO",14,-58.41894306,-34.59778875,MOTO-AUTO,MOTO,AUTO,8,CONDUCTOR,MASCULINO,36,8/6/2017,PALERMO,15845871.2876
2017-0096,1,2017,Agosto,Lunes,19,AVENIDA,SI,CABILDO AV. y NUÑEZ,13,-58.46756026,-34.54972741,PEATON-PASAJEROS,PEATON,PASAJEROS,19,PEATON,MASCULINO,87,8/7/2017,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2017-0098,1,2017,Agosto,Martes,12,CALLE,NO,"BONIFACIO, JOSE 2114",7,-58.45715752,-34.63132912,PEATON-AUTO,PEATON,AUTO,12,PEATON,FEMENINO,61,8/8/2017,FLORES - PARQUE CHACABUCO,12422900.8308
2017-0099,1,2017,Agosto,Jueves,19,AVENIDA,NO,"FIGUEROA ALCORTA, PRES. AV. 5400",14,-58.42406784,-34.56213916,BICICLETA-AUTO,BICICLETA,AUTO,19,CICLISTA,MASCULINO,28,8/17/2017,PALERMO,15845871.2876
2017-0100,1,2017,Agosto,Lunes,7,CALLE,NO,REPUBLICA BOLIVARIANA DE VENEZUELA 2135,3,-58.3967447,-34.61512051,MOTO-OBJETO FIJO,MOTO,MOTO,7,PASAJERO_ACOMPAÑANTE,FEMENINO,16,8/21/2017,BALVANERA - SAN CRISTOBAL,6385991.39578
2017-0101,1,2017,Agosto,Miércoles,10,AVENIDA,SI,"LACROZE, FEDERICO AV. y ZAPATA",13,-58.44537508,-34.57084818,MULTIPLE,PEATON,MULTIPLE,10,PEATON,FEMENINO,61,8/23/2017,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2017-0102,1,2017,Agosto,Jueves,1,AVENIDA,SI,"IRIARTE, GRAL. AV. y ZAVALETA",4,-58.40056767,-34.6510708,PEATON-CARGAS,PEATON,CARGAS,1,PEATON,MASCULINO,46,8/24/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0104,1,2017,Agosto,Viernes,9,AVENIDA,SI,9 DE JULIO AV. y ESTADOS UNIDOS,1,-58.38109568,-34.61853244,PEATON-CARGAS,PEATON,CARGAS,9,PEATON,FEMENINO,18,8/25/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0106,1,2017,Agosto,Jueves,19,CALLE,SI,FRAY JUSTO SANTAMARIA DE ORO y GUEMES,14,-58.42533612,-34.58035258,PEATON-PASAJEROS,PEATON,PASAJEROS,19,PEATON,FEMENINO,85,8/31/2017,PALERMO,15845871.2876
2017-0107,1,2017,Septiembre,Viernes,11,AVENIDA,SI,DEL LIBERTADOR AV. y JARAMILLO,13,-58.46062311,-34.54395182,MOTO-CARGAS,MOTO,CARGAS,11,CONDUCTOR,MASCULINO,41,9/1/2017,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2017-0109,1,2017,Septiembre,Lunes,21,AVENIDA,SI,DIRECTORIO AV. y PORTELA,7,-58.47130269,-34.63665402,MOTO-AUTO,MOTO,AUTO,21,CONDUCTOR,MASCULINO,21,9/5/2017,FLORES - PARQUE CHACABUCO,12422900.8308
2017-0110,1,2017,Septiembre,Miércoles,14,AVENIDA,SI,"LAVALLE y ALEM, LEANDRO N. AV.",1,-58.370488,-34.60189492,PEATON-PASAJEROS,PEATON,PASAJEROS,14,PEATON,MASCULINO,56,9/7/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0111,1,2017,Septiembre,Jueves,18,CALLE,SI,USPALLATA y PIROVANO,4,-58.42023854,-34.6423411,PEATON-CARGAS,PEATON,CARGAS,18,PEATON,FEMENINO,79,9/7/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0113,1,2017,Septiembre,Lunes,6,AVENIDA,SI,SANTA FE AV. y MAIPU,1,-58.37697717,-34.59573848,PEATON-PASAJEROS,PEATON,PASAJEROS,6,PEATON,FEMENINO,76,9/11/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0114,1,2017,Septiembre,Viernes,2,AVENIDA,SI,ALVEAR AV. y DEL LIBERTADOR AV.,2,-58.3910058,-34.5849866,AUTO-OBJETO FIJO,AUTO,AUTO,2,CONDUCTOR,MASCULINO,26,9/15/2017,RECOLETA,6317264.56099
2017-0115,1,2017,Septiembre,Martes,18,AVENIDA,SI,PAVON AV. y TREINTA Y TRES ORIENTALES,5,-58.42182126,-34.63089661,MOTO-BICICLETA,MOTO,BICICLETA,18,CONDUCTOR,MASCULINO,34,SD,ALMAGRO - BOEDO,6660603.11937
2017-0116,1,2017,Septiembre,Miércoles,22,GRAL PAZ,NO,"PAZ, GRAL. AV. 5750",12,-58.51389422,-34.58075791,MOTO-OBJETO FIJO,MOTO,MOTO,22,CONDUCTOR,MASCULINO,22,9/20/2017,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2017-0118,1,2017,Septiembre,Viernes,7,AVENIDA,SI,"VIEYTES y CRUZ, OSVALDO AV.",4,-58.37585415,-34.65232158,MOTO-AUTO,MOTO,AUTO,7,PASAJERO_ACOMPAÑANTE,FEMENINO,26,9/29/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0120,1,2017,Octubre,Lunes,15,AUTOPISTA,SI,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,9,-58.47297505,-34.66245085,MOTO-CARGAS,MOTO,CARGAS,15,CONDUCTOR,MASCULINO,20,10/2/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0123,1,2017,Octubre,Martes,1,AVENIDA,SI,ALBARIÑO y ARGENTINA AV.,8,-58.46855503,-34.67216349,PEATON-AUTO,PEATON,AUTO,1,PEATON,FEMENINO,36,10/10/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0124,1,2017,Octubre,Jueves,14,CALLE,NO,"RAMIREZ DE VELASCO, JUAN 1211",15,-58.44254033,-34.59185043,MOTO-PASAJEROS,MOTO,PASAJEROS,14,CONDUCTOR,MASCULINO,51,10/12/2017,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2017-0125,1,2017,Octubre,Viernes,6,AVENIDA,SI,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y LARRAYA",8,-58.46622247,-34.67926929,MOTO-OBJETO FIJO,MOTO,MOTO,6,CONDUCTOR,MASCULINO,29,10/13/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0127,1,2017,Octubre,Lunes,7,AVENIDA,SI,GALLO y CORDOBA AV.,2,-58.41192137,-34.59800248,MOTO-MOTO,MOTO,MOTO,7,PASAJERO_ACOMPAÑANTE,MASCULINO,24,10/16/2017,RECOLETA,6317264.56099
2017-0128,1,2017,Octubre,Martes,12,CALLE,NO,"ARANGUREN, JUAN F., DR. 611",6,-58.44034689,-34.61349731,PEATON-PASAJEROS,PEATON,PASAJEROS,12,PEATON,FEMENINO,60,10/17/2017,CABALLITO,6851028.91357
2017-0129,1,2017,Octubre,Jueves,19,AUTOPISTA,SI,AUTOPISTA PERITO MORENO y AUTOPISTA 25 DE MAYO,9,-58.47155277,-34.64925746,MOTO-PASAJEROS,MOTO,PASAJEROS,19,CONDUCTOR,MASCULINO,57,10/26/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0130,1,2017,Octubre,Viernes,5,AVENIDA,SI,CHORROARIN y SAN MARTIN AV.,15,-58.47883099,-34.59967065,AUTO-CARGAS,AUTO,CARGAS,5,CONDUCTOR,MASCULINO,23,10/27/2017,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2017-0132,1,2017,Octubre,Lunes,14,AVENIDA,SI,"COSQUIN y ROCA, CNEL. AV.",8,-58.46552171,-34.6937413,MOTO-PASAJEROS,MOTO,PASAJEROS,14,CONDUCTOR,MASCULINO,23,10/30/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0134,1,2017,Noviembre,Lunes,18,AVENIDA,NO,"ROCA, CNEL. AV. 3555",8,-58.4423972,-34.66777987,PEATON-PASAJEROS,PEATON,PASAJEROS,18,PEATON,FEMENINO,47,11/6/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0135,1,2017,Noviembre,Martes,12,AVENIDA,SI,WARNES AV. y PUNTA ARENAS,15,-58.47032551,-34.59626814,MOTO-CARGAS,MOTO,CARGAS,12,CONDUCTOR,MASCULINO,24,11/7/2017,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2017-0136,1,2017,Noviembre,Jueves,8,AVENIDA,SI,"BARCO CENTENERA DEL y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41827843,-34.65522746,PEATON-PASAJEROS,PEATON,PASAJEROS,8,PEATON,MASCULINO,55,11/16/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0137,1,2017,Noviembre,Viernes,11,AVENIDA,SI,MOSCONI GENERAL AV. y SAN NICOLAS,11,-58.51280715,-34.59279388,PEATON-CARGAS,PEATON,CARGAS,11,PEATON,FEMENINO,60,11/17/2017,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2017-0138,1,2017,Noviembre,Domingo,10,AVENIDA,SI,"LAFUENTE AV. y PERON, EVA AV.",7,-58.46258582,-34.64385704,MOTO-OBJETO FIJO,MOTO,MOTO,10,PASAJERO_ACOMPAÑANTE,MASCULINO,25,11/19/2017,FLORES - PARQUE CHACABUCO,12422900.8308
2017-0139,1,2017,Noviembre,Domingo,22,AVENIDA,SI,"ROCA, CNEL. AV. y ESCALADA AV.",8,-58.45064148,-34.68003614,AUTO-OBJETO FIJO,AUTO,AUTO,22,PASAJERO_ACOMPAÑANTE,FEMENINO,15,11/19/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0140,1,2017,Noviembre,Domingo,23,AUTOPISTA,NO,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,0.0,0.0,MOTO-PASAJEROS,MOTO,PASAJEROS,23,CONDUCTOR,MASCULINO,24,11/19/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0141,1,2017,Noviembre,Jueves,19,AVENIDA,SI,"LA PLATA AV. y GOYENA, PEDRO AV.",6,-58.42717783,-34.62513374,PEATON-PASAJEROS,PEATON,PASAJEROS,19,PEATON,FEMENINO,22,11/23/2017,CABALLITO,6851028.91357
2017-0143,1,2017,Noviembre,Sábado,21,CALLE,SI,"TRELLES, MANUEL R. y DIAZ, CESAR, GRAL.",11,-58.46442001,-34.60724519,AUTO-PASAJEROS,AUTO,PASAJEROS,21,CONDUCTOR,MASCULINO,50,11/25/2017,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2017-0144,1,2017,Noviembre,Domingo,6,GRAL PAZ,SI,"ROCA, CNEL. AV. y PAZ, GRAL. AV.",8,-58.47064556,-34.69843756,AUTO-OBJETO FIJO,AUTO,AUTO,6,PASAJERO_ACOMPAÑANTE,FEMENINO,50,11/26/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0145,1,2017,Noviembre,Domingo,17,CALLE,SI,MAZA y DON BOSCO,5,-58.41677733,-34.61223119,MOTO-AUTO,MOTO,AUTO,17,CONDUCTOR,MASCULINO,58,11/26/2017,ALMAGRO - BOEDO,6660603.11937
2017-0147,1,2017,Noviembre,Martes,11,GRAL PAZ,SI,"PAZ, GRAL. AV. y PERON, EVA AV.",9,-58.5025179,-34.67450313,MOTO-AUTO,MOTO,AUTO,11,CONDUCTOR,MASCULINO,49,11/28/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0148,1,2017,Noviembre,Miércoles,10,AVENIDA,SI,SAN JUAN AV. y LA RIOJA,3,-58.40708125,-34.62438894,PEATON-PASAJEROS,PEATON,PASAJEROS,10,PEATON,FEMENINO,82,11/29/2017,BALVANERA - SAN CRISTOBAL,6385991.39578
2017-0149,1,2017,Noviembre,Jueves,12,AVENIDA,SI,PASEO COLON AV. y MEXICO,1,-58.36947198,-34.61477051,PEATON-PASAJEROS,PEATON,PASAJEROS,12,PEATON,MASCULINO,13,11/30/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0150,1,2017,Diciembre,Lunes,1,AVENIDA,SI,RIVADAVIA AV. y MIRALLA,9,-58.51140889,-34.63934531,PEATON-AUTO,PEATON,AUTO,1,PEATON,MASCULINO,56,12/4/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0151,1,2017,Diciembre,Lunes,2,CALLE,SI,VIEYTES y LUJAN,4,-58.37460912,-34.65559133,PEATON-PASAJEROS,PEATON,PASAJEROS,2,PEATON,MASCULINO,0,12/4/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
